fid_1,fid,aream,area_grid,id_grid,area_seg_s,pop_seg_su,n_iA01_Den,n_iA02_Den,n_iA03_Com,n_iA05_Pre,n_iA07_Equ,n_iA08_Pro,n_iA09_Act,n_iA10_Rel,n_iA11_Com,n_iA12_Den,n_iA13_Sin,n_iB01_Cal,n_iB02_Ilu,n_iB03_Con,n_B04_Prox,n_iB05_Sup,n_iB07_Per,n_iC03_Via,n_iC04_Pro,n_iC09_Con,n_iC13_Cob,n_iD01_Cob,n_iD02_Car,n_iD03_Zon,n_iD05_Acc,n_iD06_Uso,n_iD07_Ind,n_iD08_Acc,n_iD09_Rob,n_iD10_Ten,n_iD11_Des,n_iD12_Muj,n_iD13_Est,n_iD14_Est,n_iD15_Per,n_iD16_Ind,n_iD17_Seg,Tipologia,iA01_Den_1,iA02_DenVi,iA03_Compa,iA05_PredV,iA07_Equip,iA08_ProxE,iA09_ActCo,iA10_RelaA,iA11_CompU,iA12_DenIn,iA13_Siner,iB01_CaliA,iB02_IlumV,iB03_ContA,B04_ProxVe,iB05_SupVe,iB07_PermS,iC03_ViasH,iC04_ProxT,iC09_ConEl,iC13_CobAl,iD01_CobSe,iD02_Caren,iD03_ZonRi,iD05_AccIn,iD06_UsoTi,iD07_IndCa,iD08_AccAl,iD09_Robos,iD10_Tenen,iD11_Desem,iD12_MujeT,iD13_EstUn,iD14_Estab,iD15_PercI,iD16_IndiE,iD17_SegrE,iA01_DenHa,layer,path
"540",755,77942.289999999993597,77907.559999999997672,755,53550.996295999997528,79.285055999999997,0.123383333333333,0.057587500000000,0.047200000000000,0.919749279913387,0.000000000000000,0.000000000000000,0.000000000000000,0.972003888015552,0.000000000000000,,0.586206896551724,1.000000000000000,0.243075000000000,0.000000000000000,0.000000000000000,0.049400000000000,0.003000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.505066666666667,1.000000000000000,1.000000000000000,0.000150000000000,0.736000000000000,0.420932000000000,0.000000000000000,1.000000000000000,0.762578947368421,1.000000000000000,0.857111111111111,0.472700000000000,1.000000000000000,0.357142857142857,0.140110000000000,0.940833333333333,G,14.805999999999999,4.607000000000000,0.236000000000000,35.617550406062939,0.000000000000000,0.000000000000000,0.000000000000000,0.081000000000000,0.000000000000000,,0.017000000000000,100.000000000000000,9.723000000000001,0.000000000000000,0.000000000000000,0.741000000000000,0.075000000000000,7.783000000000000,0.000000000000000,4.750000000000000,100.000000000000000,45.456000000000003,5.017000000000000,0.000000000000000,0.012000000000000,12.640000000000001,0.710466000000000,0.000000000000000,0.000000000000000,72.444999999999993,4.587000000000000,38.570000000000000,9.454000000000001,97.322000000000003,75.000000000000000,14.010999999999999,1.242000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"541",754,77942.289999999993597,77907.565000000002328,754,40288.209114999997837,83.443066000000002,0.172600000000000,0.099600000000000,0.289800000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.128357239953821,0.517241379310345,1.000000000000000,0.607525000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.459655555555556,0.973111111111111,1.000000000000000,0.052700000000000,0.736000000000000,0.519110000000000,0.000000000000000,1.000000000000000,0.990736842105263,1.000000000000000,0.849200000000000,0.577000000000000,1.000000000000000,0.357142857142857,0.176400000000000,0.000000000000000,T,20.712000000000000,7.968000000000000,1.449000000000000,16.877490790087116,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12.835723995382070,0.015000000000000,100.000000000000000,24.300999999999998,0.000000000000000,0.000000000000000,0.000000000000000,,14.795000000000000,0.000000000000000,3.850000000000000,100.000000000000000,41.369000000000000,12.420000000000000,0.000000000000000,4.216000000000000,12.640000000000001,0.759555000000000,0.000000000000000,0.000000000000000,94.120000000000005,4.587000000000000,38.213999999999999,11.539999999999999,98.290999999999997,75.000000000000000,17.640000000000001,4.353000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"542",753,77942.289999999993597,77907.548999999999069,753,29083.904728000001342,7.990192000000000,0.022891666666667,0.019337500000000,0.213600000000000,0.480902663792713,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,0.620689655172414,1.000000000000000,0.151375000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.389844444444444,1.000000000000000,1.000000000000000,0.000000000000000,0.736000000000000,0.367550000000000,0.000000000000000,1.000000000000000,0.818905263157895,1.000000000000000,0.984800000000000,0.735750000000000,1.000000000000000,0.357142857142857,0.215770000000000,0.423333333333333,G,2.747000000000000,1.547000000000000,1.068000000000000,66.336813534510100,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,0.018000000000000,100.000000000000000,6.055000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,41.337000000000003,0.000000000000000,2.940000000000000,100.000000000000000,35.085999999999999,0.000000000000000,0.000000000000000,0.000000000000000,12.640000000000001,0.683775000000000,0.000000000000000,0.000000000000000,77.796000000000006,4.587000000000000,44.316000000000003,14.715000000000000,97.472999999999999,75.000000000000000,21.577000000000002,0.381000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"543",752,77942.289999999993597,77907.533999999999651,752,39495.523102999999537,12.136231000000000,0.025608333333333,0.017487500000000,0.018000000000000,0.905880871360640,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.256714582932217,0.620689655172414,1.000000000000000,0.254475000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.422866666666667,1.000000000000000,1.000000000000000,0.000000000000000,0.736000000000000,0.627990000000000,0.000000000000000,0.975200000000000,0.897557894736842,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.357142857142857,0.091810000000000,0.837777777777778,G,3.073000000000000,1.399000000000000,0.090000000000000,36.588339004755213,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,25.671458293221750,0.018000000000000,100.000000000000000,10.179000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,48.569000000000003,0.000000000000000,4.720000000000000,100.000000000000000,38.058000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12.640000000000001,0.813995000000000,0.000000000000000,0.031000000000000,85.268000000000001,4.587000000000000,48.280000000000001,36.771999999999998,99.606999999999999,75.000000000000000,9.180999999999999,0.754000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"544",762,77942.289999999993597,77907.563999999998487,762,71042.984200999999302,183.824620000000010,0.215625000000000,0.108112500000000,0.229000000000000,0.794360124158188,0.000000000000000,0.000000000000000,0.000000000000000,0.588002352009408,0.281000000000000,0.385071724535732,0.931034482758621,1.000000000000000,0.257150000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.646744444444444,1.000000000000000,0.366100000000000,0.099700000000000,,0.470404000000000,0.000000000000000,0.950400000000000,0.913547368421053,1.000000000000000,0.926244444444444,0.617250000000000,1.000000000000000,0.171428571428571,0.221850000000000,0.760833333333333,M,25.875000000000000,8.648999999999999,1.145000000000000,44.394791308926827,0.000000000000000,0.000000000000000,0.000000000000000,0.049000000000000,0.562000000000000,38.507172453573176,0.027000000000000,100.000000000000000,10.286000000000000,0.000000000000000,0.000000000000000,165.637000000000000,39.082000000000001,7.933000000000000,0.000000000000000,5.500000000000000,100.000000000000000,58.207000000000001,0.902000000000000,67.051000000000002,7.976000000000000,,0.735202000000000,0.000000000000000,0.062000000000000,86.787000000000006,1.333000000000000,41.680999999999997,12.345000000000001,90.590000000000003,88.000000000000000,22.184999999999999,1.674000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"545",761,77942.289999999993597,77907.543999999994412,761,64232.618676999998570,322.037365000000023,0.417800000000000,0.167862500000000,0.248000000000000,1.000000000000000,0.000000000000000,0.040800000000000,0.000000000000000,1.000000000000000,0.162500000000000,0.641786374500783,0.793103448275862,1.000000000000000,0.242450000000000,0.000000000000000,0.040800000000000,1.000000000000000,0.331600000000000,0.438500000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.728200000000000,1.000000000000000,1.000000000000000,0.150262500000000,,0.375354000000000,0.000000000000000,1.000000000000000,0.951547368421053,1.000000000000000,0.777022222222222,0.363750000000000,1.000000000000000,0.171428571428571,0.224580000000000,0.930416666666667,M,50.136000000000003,13.429000000000000,1.240000000000000,11.977364840818359,0.000000000000000,3.264000000000000,0.000000000000000,0.093000000000000,0.325000000000000,64.178637450078298,0.023000000000000,100.000000000000000,9.698000000000000,0.000000000000000,3.264000000000000,20.053999999999998,8.289999999999999,5.123000000000000,0.000000000000000,6.000000000000000,98.176000000000002,65.537999999999997,3.178000000000000,3.870000000000000,12.021000000000001,,0.687677000000000,0.000000000000000,0.000000000000000,90.397000000000006,1.333000000000000,34.966000000000001,7.275000000000000,93.006000000000000,88.000000000000000,22.457999999999998,1.267000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"562",722,77942.289999999993597,77907.788000000000466,722,70569.778422000003047,36.050860999999998,0.042575000000000,0.021525000000000,0.024400000000000,0.867346756336728,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,1.000000000000000,0.032950000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.649577777777778,1.000000000000000,0.000000000000000,0.031500000000000,,0.448630000000000,0.000000000000000,1.000000000000000,0.786126315789474,1.000000000000000,0.735111111111111,0.431650000000000,0.971355555555556,0.357142857142857,0.257860000000000,0.556666666666667,G,5.109000000000000,1.722000000000000,0.122000000000000,39.285727056429032,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,100.000000000000000,1.318000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,21.041000000000000,0.000000000000000,5.600000000000000,100.000000000000000,58.462000000000003,4.895000000000000,100.000000000000000,2.520000000000000,,0.724315000000000,0.000000000000000,0.000000000000000,74.682000000000002,4.587000000000000,33.079999999999998,8.632999999999999,87.421999999999997,75.000000000000000,25.786000000000001,0.501000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"546",760,77942.289999999993597,77907.543999999994412,760,60331.125056999997469,141.548730000000006,0.195516666666667,0.073875000000000,0.188800000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.318500000000000,0.770143647844541,0.448275862068965,1.000000000000000,0.177625000000000,0.000000000000000,1.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.627255555555556,1.000000000000000,1.000000000000000,0.225937500000000,,0.395762000000000,0.000000000000000,0.826400000000000,0.868663157894737,1.000000000000000,0.883755555555556,0.514900000000000,0.982555555555556,0.174700000000000,0.322610000000000,0.982083333333333,M,23.462000000000000,5.910000000000000,0.944000000000000,3.888306825762316,0.000000000000000,99.393000000000001,0.000000000000000,0.000000000000000,0.637000000000000,77.014364784454060,0.013000000000000,100.000000000000000,7.105000000000000,0.000000000000000,99.393000000000001,0.000000000000000,,10.936999999999999,0.000000000000000,5.070000000000000,0.000000000000000,56.453000000000003,2.802000000000000,0.000000000000000,18.074999999999999,,0.697881000000000,0.000000000000000,0.217000000000000,82.522999999999996,1.419000000000000,39.768999999999998,10.298000000000000,88.430000000000007,87.771000000000001,32.261000000000003,1.143000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"547",711,77942.289999999993597,77907.998000000006869,711,38.669452000000000,0.003550000000000,0.007650000000000,0.003825000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,1.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.092588888888889,1.000000000000000,0.000000000000000,0.000000000000000,0.883000000000000,0.261282000000000,0.000000000000000,1.000000000000000,0.701757894736842,,0.833333333333333,0.277800000000000,1.000000000000000,,0.333330000000000,0.931666666666667,,0.918000000000000,0.306000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,100.000000000000000,,0.000000000000000,0.000000000000000,15305547.710000000894070,69.741000000000000,0.000000000000000,0.000000000000000,2.960000000000000,100.000000000000000,8.333000000000000,8.333000000000000,100.000000000000000,0.000000000000000,11.170000000000000,0.630641000000000,0.000000000000000,0.000000000000000,66.667000000000002,,37.500000000000000,5.556000000000000,100.000000000000000,,33.332999999999998,1.264000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"548",710,77942.289999999993597,77908.000000000000000,710,45627.396847000003618,4.188688000000000,0.007650000000000,0.003825000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,1.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.092588888888889,1.000000000000000,0.000000000000000,0.000000000000000,0.883000000000000,0.261282000000000,0.000000000000000,1.000000000000000,0.701757894736842,1.000000000000000,0.833333333333333,0.277800000000000,1.000000000000000,0.228571428571429,0.333330000000000,0.931250000000000,,0.918000000000000,0.306000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,100.000000000000000,,0.000000000000000,0.000000000000000,15292.998999999999796,82.221999999999994,0.000000000000000,0.000000000000000,2.960000000000000,100.000000000000000,8.333000000000000,8.333000000000000,100.000000000000000,0.000000000000000,11.170000000000000,0.630641000000000,0.000000000000000,0.000000000000000,66.667000000000002,5.263000000000000,37.500000000000000,5.556000000000000,100.000000000000000,84.000000000000000,33.332999999999998,1.265000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"549",709,77942.289999999993597,77908.001000000003842,709,68686.817716999998083,62.659624999999998,0.076025000000000,0.031587500000000,0.008000000000000,0.676119108851185,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,,0.128356521220624,0.517241379310345,1.000000000000000,0.836775000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.815477777777778,1.000000000000000,0.133933333333333,0.538587500000000,0.000000000000000,0.554126000000000,0.000000000000000,1.000000000000000,0.946978947368421,1.000000000000000,0.996511111111111,1.000000000000000,1.000000000000000,0.325628571428571,0.275990000000000,0.133333333333333,S,9.122999999999999,2.527000000000000,0.040000000000000,52.671662380417040,0.000000000000000,86.343999999999994,0.000000000000000,0.000000000000000,,12.835652122062447,0.015000000000000,100.000000000000000,33.470999999999997,0.000000000000000,86.343999999999994,991.765999999999963,79.765000000000001,6.198000000000000,0.000000000000000,4.920000000000000,100.000000000000000,73.393000000000001,0.949000000000000,87.945999999999998,43.087000000000003,25.500000000000000,0.777063000000000,0.000000000000000,0.000000000000000,89.962999999999994,3.413000000000000,44.843000000000004,27.006000000000000,94.974000000000004,77.206000000000003,27.599000000000000,0.120000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"550",707,77942.289999999993597,77908.004000000000815,707,61200.502318999999261,13.039182000000000,0.017758333333333,0.008725000000000,0.084200000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,1.000000000000000,1.000000000000000,0.532675000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.669200000000000,1.000000000000000,0.968233333333333,0.060962500000000,0.456000000000000,0.590954000000000,0.000000000000000,0.950400000000000,1.000000000000000,1.000000000000000,0.970555555555556,1.000000000000000,1.000000000000000,0.155657142857143,0.217060000000000,0.000000000000000,D,2.131000000000000,0.698000000000000,0.421000000000000,3.746518508604678,0.000000000000000,95.093999999999994,0.000000000000000,0.000000000000000,0.000000000000000,,0.035000000000000,100.000000000000000,21.306999999999999,0.000000000000000,95.093999999999994,4437.542000000000371,74.269999999999996,71.988000000000000,87.141000000000005,6.650000000000000,100.000000000000000,60.228000000000002,0.000000000000000,12.859000000000000,4.877000000000000,15.440000000000000,0.795477000000000,0.000000000000000,0.062000000000000,95.123000000000005,1.749000000000000,43.674999999999997,31.791000000000000,100.000000000000000,89.103999999999999,21.706000000000000,0.000000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"551",719,77942.289999999993597,77907.763000000006286,719,73504.833882999999332,29.554603000000000,0.033508333333333,0.026450000000000,0.290000000000000,0.944624852903224,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,1.000000000000000,0.465550000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,0.951042105263158,0.407822222222222,1.000000000000000,0.000000000000000,0.000000000000000,,0.375390000000000,0.000000000000000,1.000000000000000,0.845505263157895,1.000000000000000,0.951688888888889,0.691850000000000,1.000000000000000,0.357142857142857,0.195710000000000,0.830000000000000,T,4.021000000000000,2.116000000000000,1.450000000000000,33.876260296774319,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,100.000000000000000,18.622000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,14.536000000000000,0.000000000000000,3.430000000000000,90.349000000000004,36.704000000000001,0.000000000000000,100.000000000000000,0.000000000000000,,0.687695000000000,0.000000000000000,0.000000000000000,80.322999999999993,4.587000000000000,42.826000000000001,13.837000000000000,96.704999999999998,75.000000000000000,19.571000000000002,0.747000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"552",718,77942.289999999993597,77907.767999999996391,718,75585.673120999999810,7.055387000000000,0.007775000000000,0.005975000000000,0.134400000000000,0.481279619730554,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.128356906108414,,1.000000000000000,0.174125000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.207444444444444,1.000000000000000,0.000000000000000,0.000000000000000,,0.367550000000000,0.000000000000000,1.000000000000000,0.579021052631579,1.000000000000000,0.349933333333333,0.141050000000000,1.000000000000000,0.357142857142857,0.433250000000000,0.332083333333333,G,0.933000000000000,0.478000000000000,0.672000000000000,66.310426618861243,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,12.835690610841423,,100.000000000000000,6.965000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,61.049999999999997,0.000000000000000,2.940000000000000,100.000000000000000,18.670000000000002,0.000000000000000,100.000000000000000,0.000000000000000,,0.683775000000000,0.000000000000000,0.000000000000000,55.006999999999998,4.587000000000000,15.747000000000000,2.821000000000000,99.584000000000003,75.000000000000000,43.325000000000003,2.703000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"553",717,77942.289999999993597,77907.782999999995809,717,62470.643589999999676,98.519362000000001,0.131425000000000,0.076350000000000,0.173400000000000,0.821121926641490,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,,1.000000000000000,0.797700000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.676366666666667,1.000000000000000,1.000000000000000,0.000000000000000,,0.662690000000000,0.000000000000000,0.975200000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.357142857142857,0.130520000000000,0.770000000000000,U,15.771000000000001,6.108000000000000,0.867000000000000,42.521465135095681,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,115.521192843271180,,100.000000000000000,31.908000000000001,0.000000000000000,0.000000000000000,0.000000000000000,,14.632999999999999,0.000000000000000,5.450000000000000,100.000000000000000,60.872999999999998,0.000000000000000,0.000000000000000,0.000000000000000,,0.831345000000000,0.000000000000000,0.031000000000000,99.343000000000004,4.587000000000000,49.798000000000002,28.945000000000000,92.286000000000001,75.000000000000000,13.052000000000000,0.693000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"554",716,77942.289999999993597,77907.751999999993131,716,46811.198753999997280,46.652954000000001,0.083050000000000,0.061212500000000,0.048200000000000,0.888313115206695,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,,0.586206896551724,1.000000000000000,0.285625000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,0.998021052631579,0.373788888888889,1.000000000000000,1.000000000000000,0.074612500000000,,0.421404000000000,0.000000000000000,1.000000000000000,0.915863157894737,1.000000000000000,1.000000000000000,1.000000000000000,0.943911111111111,0.357142857142857,0.497760000000000,0.867777777777778,G,9.965999999999999,4.897000000000000,0.241000000000000,37.818081935531318,0.000000000000000,0.000000000000000,0.000000000000000,0.087000000000000,0.000000000000000,,0.017000000000000,100.000000000000000,11.425000000000001,0.000000000000000,0.000000000000000,0.000000000000000,,16.885999999999999,0.000000000000000,5.180000000000000,94.811999999999998,33.640999999999998,0.000000000000000,0.000000000000000,5.969000000000000,,0.710702000000000,0.000000000000000,0.000000000000000,87.007000000000005,4.587000000000000,48.039999999999999,21.809000000000001,84.951999999999998,75.000000000000000,49.776000000000003,0.781000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"555",715,77942.289999999993597,77907.755999999993946,715,27830.846513000000414,19.043413999999999,0.057025000000000,0.052025000000000,0.032400000000000,0.909939273768111,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.346500000000000,0.385070773504353,0.482758620689655,1.000000000000000,0.413700000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.239888888888889,1.000000000000000,1.000000000000000,0.033137500000000,,0.461902000000000,0.000000000000000,1.000000000000000,0.922894736842105,1.000000000000000,0.959000000000000,0.515950000000000,1.000000000000000,0.357142857142857,0.164930000000000,0.907916666666667,G,6.843000000000000,4.162000000000000,0.162000000000000,36.304250836232221,0.000000000000000,0.000000000000000,0.000000000000000,0.086000000000000,0.693000000000000,38.507077350435317,0.014000000000000,100.000000000000000,16.547999999999998,0.000000000000000,0.000000000000000,0.000000000000000,,63.466999999999999,0.000000000000000,16.500000000000000,100.000000000000000,21.590000000000000,1.057000000000000,0.000000000000000,2.651000000000000,,0.730951000000000,0.000000000000000,0.000000000000000,87.674999999999997,4.587000000000000,56.844999999999999,10.319000000000001,97.542000000000002,75.000000000000000,16.492999999999999,1.321000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"556",714,77942.289999999993597,77907.777000000001863,714,67720.588784999999916,33.883622000000003,0.041691666666667,0.023725000000000,0.028400000000000,0.722326826191921,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.128356891132786,,1.000000000000000,0.171650000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.412477777777778,1.000000000000000,1.000000000000000,0.061112500000000,,0.338716000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.910266666666667,0.347750000000000,1.000000000000000,0.357142857142857,0.174510000000000,0.379583333333333,G,5.003000000000000,1.898000000000000,0.142000000000000,49.437122166565551,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,12.835689113278582,,100.000000000000000,6.866000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,21.489999999999998,0.000000000000000,4.470000000000000,100.000000000000000,37.122999999999998,2.611000000000000,0.000000000000000,4.889000000000000,,0.669358000000000,0.000000000000000,0.000000000000000,95.111000000000004,4.587000000000000,40.962000000000003,6.955000000000000,97.784000000000006,75.000000000000000,17.451000000000001,2.589000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"557",713,77942.289999999993597,77907.750000000000000,713,61420.340511000002152,62.385677999999999,0.084641666666667,0.042762500000000,0.025600000000000,0.878863412135222,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,1.000000000000000,0.194875000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,0.991410526315789,0.580466666666667,1.000000000000000,1.000000000000000,0.036925000000000,,0.390438000000000,0.000000000000000,0.975200000000000,0.959357894736842,1.000000000000000,1.000000000000000,0.350850000000000,1.000000000000000,0.357142857142857,0.459720000000000,1.000000000000000,G,10.157000000000000,3.421000000000000,0.128000000000000,38.479561150534444,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,100.000000000000000,7.795000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,8.225000000000000,0.000000000000000,3.890000000000000,94.183999999999997,52.241999999999997,6.448000000000000,0.000000000000000,2.954000000000000,,0.695219000000000,0.000000000000000,0.031000000000000,91.138999999999996,4.587000000000000,51.216000000000001,7.017000000000000,99.311999999999998,75.000000000000000,45.972000000000001,1.059000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
